participant_id,stepOne_Param,stepOneTwo_Param,stepTwoTwo_Param,rewards_Param,stepOneChoice,stepTwoChoice,reward,rewardProbabilities,isHighProbOne,isHighProbTwo,trial_type,trial_index,time_elapsed,internal_node_id
3,"[0,1]","[1,0]","[3,2]","[true,true,true,false]",1,2,True,"[0.75,0.657821575861286,0.676401274535478,0.3792841342254495]",True,True,dawsTwoStep,131,760572,0.0-131.0
3,"[1,0]","[0,1]","[2,3]","[false,true,false,false]",1,2,False,"[0.75,0.6925681732020529,0.7154287446715133,0.35738399283488154]",True,True,dawsTwoStep,132,764353,0.0-132.0
3,"[1,0]","[3,2]","[0,1]","[true,true,true,true]",1,1,True,"[0.7201699221579556,0.7087664445203585,0.75,0.38675455542037646]",False,False,dawsTwoStep,133,767914,0.0-133.0
3,"[0,1]","[1,0]","[3,2]","[true,true,true,true]",0,1,True,"[0.7202518415305001,0.6945393170807191,0.7070731056141561,0.38262090707282226]",True,True,dawsTwoStep,134,772362,0.0-134.0
3,"[1,0]","[1,0]","[2,3]","[false,true,true,false]",0,1,True,"[0.7451496228548892,0.6771042664951605,0.6983053343755682,0.4074627748790496]",True,True,dawsTwoStep,135,776822,0.0-135.0
3,"[0,1]","[2,3]","[0,1]","[true,true,false,false]",0,2,False,"[0.7385377056621447,0.689885376481891,0.6706654434555358,0.4367056834311205]",False,False,dawsTwoStep,136,781362,0.0-136.0
3,"[1,0]","[0,1]","[1,0]","[true,true,false,false]",0,1,True,"[0.75,0.75,0.6627212441549355,0.44464642593177767]",True,False,dawsTwoStep,137,785393,0.0-137.0
3,"[0,1]","[3,2]","[1,0]","[true,false,false,true]",0,2,False,"[0.75,0.743250846869154,0.7109736775916748,0.451967660790294]",False,False,dawsTwoStep,138,791030,0.0-138.0
3,"[0,1]","[1,0]","[1,0]","[false,true,false,false]",0,1,True,"[0.75,0.75,0.6988183685542084,0.492468904890297]",True,False,dawsTwoStep,139,795064,0.0-139.0
3,"[0,1]","[3,2]","[3,2]","[false,true,false,false]",0,3,False,"[0.7440354829869545,0.7251931306999053,0.715553560248295,0.49681736125808895]",False,True,dawsTwoStep,140,799395,0.0-140.0
3,"[1,0]","[2,3]","[3,2]","[false,true,true,false]",0,2,True,"[0.75,0.6850236894308938,0.704763539260582,0.5438786053589565]",False,True,dawsTwoStep,141,803402,0.0-141.0
3,"[0,1]","[1,0]","[1,0]","[true,true,true,true]",1,1,True,"[0.75,0.7150139190876389,0.7014327379613025,0.5461173536723501]",True,False,dawsTwoStep,142,807290,0.0-142.0
3,"[0,1]","[1,0]","[1,0]","[false,true,true,false]",1,1,True,"[0.75,0.7139853857540919,0.6772045793671237,0.49693834140887977]",True,False,dawsTwoStep,143,810885,0.0-143.0
3,"[0,1]","[1,0]","[2,3]","[true,true,true,false]",1,2,True,"[0.7225427360615029,0.7376924435205153,0.6645580039418086,0.5096104876417228]",True,True,dawsTwoStep,144,814591,0.0-144.0
3,"[0,1]","[3,2]","[1,0]","[true,true,true,true]",1,1,True,"[0.7296795650804244,0.738833773906885,0.6704023858440946,0.45792707480141565]",False,False,dawsTwoStep,145,818223,0.0-145.0
3,"[0,1]","[3,2]","[0,1]","[false,true,true,false]",1,1,True,"[0.75,0.7211042810790371,0.6314874090381339,0.4925632108331589]",False,False,dawsTwoStep,146,821931,0.0-146.0
3,"[1,0]","[0,1]","[3,2]","[true,true,true,false]",0,1,True,"[0.75,0.75,0.6437169035799308,0.444990431490808]",True,True,dawsTwoStep,147,825511,0.0-147.0
3,"[0,1]","[2,3]","[2,3]","[false,true,true,false]",1,2,True,"[0.7467866495580274,0.75,0.6162293597026605,0.4189014376532299]",False,True,dawsTwoStep,148,829126,0.0-148.0
3,"[1,0]","[0,1]","[3,2]","[false,true,true,false]",0,1,True,"[0.75,0.7298393768473209,0.6349772584582557,0.4030953534021039]",True,True,dawsTwoStep,149,833011,0.0-149.0
3,"[1,0]","[0,1]","[2,3]","[true,false,false,false]",0,1,False,"[0.75,0.7275858016586447,0.6404101019694756,0.42387977264943427]",True,True,dawsTwoStep,150,836429,0.0-150.0
3,"[0,1]","[0,1]","[3,2]","[true,true,true,true]",1,2,True,"[0.75,0.75,0.6522026957994764,0.43835413395414513]",True,True,dawsTwoStep,151,839632,0.0-151.0
3,"[0,1]","[1,0]","[1,0]","[true,true,true,true]",1,1,True,"[0.75,0.75,0.6433768332464261,0.4441525619749913]",True,False,dawsTwoStep,152,843101,0.0-152.0
3,"[1,0]","[0,1]","[2,3]","[true,true,true,true]",0,1,True,"[0.75,0.7414667932543496,0.6431270571105443,0.4847209701599913]",True,True,dawsTwoStep,153,846960,0.0-153.0
3,"[1,0]","[3,2]","[0,1]","[true,false,true,true]",0,2,True,"[0.703316338299469,0.7325925768481409,0.6243908034481042,0.48828650799367096]",False,False,dawsTwoStep,154,850512,0.0-154.0
3,"[1,0]","[1,0]","[2,3]","[true,true,true,false]",0,1,True,"[0.7109296132825534,0.75,0.6155628849655103,0.45241382859858864]",True,True,dawsTwoStep,155,853921,0.0-155.0
3,"[1,0]","[0,1]","[2,3]","[true,true,true,true]",0,1,True,"[0.7425192057892356,0.7177668115984692,0.590409424902551,0.42557690819435207]",True,True,dawsTwoStep,156,857464,0.0-156.0
3,"[0,1]","[1,0]","[3,2]","[true,true,true,true]",1,2,True,"[0.7428854392696609,0.7176089872766945,0.584780243008933,0.41880654212055896]",True,True,dawsTwoStep,157,861311,0.0-157.0
3,"[1,0]","[0,1]","[1,0]","[true,true,false,true]",0,1,True,"[0.7419475370777451,0.7097880410122026,0.6179805979580387,0.3939599695593146]",True,False,dawsTwoStep,158,865121,0.0-158.0
3,"[1,0]","[1,0]","[3,2]","[true,false,true,false]",0,1,False,"[0.75,0.7107851972893484,0.5886756274994173,0.3733427694046786]",True,True,dawsTwoStep,159,868288,0.0-159.0
3,"[0,1]","[2,3]","[0,1]","[true,true,true,false]",1,1,True,"[0.696925497263876,0.7084722998208931,0.5371431088217434,0.38089511380224567]",False,False,dawsTwoStep,160,871991,0.0-160.0
3,"[0,1]","[0,1]","[2,3]","[false,true,true,false]",1,2,True,"[0.7149197583790226,0.6946195467914285,0.5528845603837192,0.3722225335305425]",True,True,dawsTwoStep,161,875294,0.0-161.0
3,"[0,1]","[1,0]","[3,2]","[true,true,true,false]",1,2,True,"[0.7164217099245586,0.7074511518947713,0.5430173107657332,0.3564801345649081]",True,True,dawsTwoStep,162,879249,0.0-162.0
3,"[1,0]","[2,3]","[2,3]","[true,true,true,false]",0,2,True,"[0.7025432130526192,0.7160413926699604,0.5446874570988071,0.3341061311606366]",False,True,dawsTwoStep,163,882580,0.0-163.0
3,"[0,1]","[0,1]","[2,3]","[false,false,true,false]",1,2,True,"[0.686384000363336,0.7087365084485782,0.5519206621790173,0.35455096524510143]",True,True,dawsTwoStep,164,886878,0.0-164.0
3,"[1,0]","[2,3]","[1,0]","[false,true,false,true]",0,2,False,"[0.7025673123716987,0.7004952831841467,0.5401903371336653,0.40066263416437303]",False,False,dawsTwoStep,165,890895,0.0-165.0
3,"[0,1]","[0,1]","[0,1]","[true,false,true,false]",1,1,False,"[0.6542427783187691,0.7035566186091268,0.5402728495453477,0.3972749911815674]",True,False,dawsTwoStep,166,894867,0.0-166.0
3,"[1,0]","[0,1]","[3,2]","[true,true,false,false]",0,1,True,"[0.6885506288049166,0.6713830054253095,0.5802608171078196,0.35115832876071007]",True,True,dawsTwoStep,167,898491,0.0-167.0
3,"[0,1]","[3,2]","[3,2]","[true,false,false,false]",1,2,False,"[0.6983852005483957,0.6834902756601836,0.5778852027075789,0.35077215780863386]",False,True,dawsTwoStep,168,902109,0.0-168.0
3,"[1,0]","[2,3]","[3,2]","[true,true,true,true]",0,3,True,"[0.6750872348383865,0.6826460109747066,0.5890853746049861,0.3742833414911534]",False,True,dawsTwoStep,169,905366,0.0-169.0
3,"[1,0]","[3,2]","[1,0]","[true,true,true,false]",0,3,False,"[0.6324613525285273,0.6968442358276941,0.5689025846181017,0.37053805390571326]",False,False,dawsTwoStep,170,908727,0.0-170.0
3,"[0,1]","[0,1]","[0,1]","[false,true,true,true]",1,1,True,"[0.6592904075719439,0.6969748888484855,0.6009777340684875,0.3562675675921325]",True,False,dawsTwoStep,171,912316,0.0-171.0
3,"[0,1]","[1,0]","[0,1]","[true,true,false,false]",1,1,True,"[0.6614407136825913,0.6837387796294073,0.5794628267952503,0.34817626626094667]",True,False,dawsTwoStep,172,915716,0.0-172.0
3,"[1,0]","[3,2]","[2,3]","[false,false,false,false]",0,2,False,"[0.6788624931453984,0.654811281952785,0.5626874351367234,0.3218546459532806]",False,True,dawsTwoStep,173,919448,0.0-173.0
3,"[1,0]","[0,1]","[2,3]","[false,false,false,false]",0,1,False,"[0.6544053711980347,0.6529870753248063,0.5621326496113973,0.3362558361811816]",True,True,dawsTwoStep,174,922828,0.0-174.0
3,"[0,1]","[1,0]","[3,2]","[true,true,false,false]",1,2,False,"[0.6566191609941916,0.6552387742617496,0.5340313762898281,0.3358568864991932]",True,True,dawsTwoStep,175,926263,0.0-175.0
3,"[1,0]","[3,2]","[2,3]","[true,true,true,false]",0,3,False,"[0.6254558825707127,0.6834196472471326,0.5377499656521448,0.29986520017134666]",False,True,dawsTwoStep,176,929297,0.0-176.0
3,"[0,1]","[1,0]","[3,2]","[true,true,false,false]",1,2,False,"[0.6446294830077284,0.6837238694000125,0.5298955403358804,0.263165308853482]",True,True,dawsTwoStep,177,932941,0.0-177.0
3,"[0,1]","[3,2]","[2,3]","[true,false,false,false]",1,2,False,"[0.6562982612451498,0.6468439645176887,0.5495248845213626,0.3098229609015988]",False,True,dawsTwoStep,178,936201,0.0-178.0
3,"[0,1]","[2,3]","[0,1]","[true,true,true,true]",1,0,True,"[0.6347647102299868,0.6620136398654061,0.5716490010647247,0.3082126285046002]",False,False,dawsTwoStep,179,940205,0.0-179.0
3,"[0,1]","[0,1]","[3,2]","[false,true,false,false]",1,3,False,"[0.6136961325162138,0.6802468076867366,0.5562954641456765,0.3138638612424258]",True,True,dawsTwoStep,180,943821,0.0-180.0
3,"[0,1]","[2,3]","[1,0]","[true,true,true,true]",1,0,True,"[0.6353276873621703,0.7135183064880615,0.5872027190250207,0.33156399068597175]",False,False,dawsTwoStep,181,946958,0.0-181.0
3,"[1,0]","[1,0]","[2,3]","[false,true,false,false]",0,0,False,"[0.7029233186538613,0.7161727463480154,0.5622753582194907,0.31247114590120345]",True,True,dawsTwoStep,182,950240,0.0-182.0
3,"[1,0]","[3,2]","[2,3]","[false,true,false,true]",0,3,True,"[0.7079644140103245,0.7243431525858179,0.5476659855234013,0.31305003846568186]",False,True,dawsTwoStep,183,953140,0.0-183.0
3,"[1,0]","[0,1]","[2,3]","[true,true,true,false]",0,0,True,"[0.6892978228528168,0.7149317914200534,0.5472365721629769,0.3124141157742318]",True,True,dawsTwoStep,184,956458,0.0-184.0
3,"[0,1]","[0,1]","[2,3]","[false,true,true,false]",1,2,True,"[0.7414944673444465,0.7322036030931333,0.5452965358185554,0.27457735299713554]",True,True,dawsTwoStep,185,960070,0.0-185.0
3,"[0,1]","[1,0]","[2,3]","[true,true,true,false]",1,2,True,"[0.727675701256061,0.740728617918364,0.5608802467016649,0.26772431166488647]",True,True,dawsTwoStep,186,963785,0.0-186.0
3,"[0,1]","[1,0]","[0,1]","[true,true,true,true]",1,0,True,"[0.75,0.7487709454133659,0.5654626049569937,0.2632174239894409]",True,False,dawsTwoStep,187,967224,0.0-187.0
3,"[1,0]","[2,3]","[1,0]","[true,true,true,false]",0,2,True,"[0.7427456720362434,0.75,0.5279922691073651,0.2837774578399606]",False,False,dawsTwoStep,188,970479,0.0-188.0
3,"[1,0]","[0,1]","[3,2]","[true,false,false,true]",0,0,True,"[0.75,0.75,0.5364059458515429,0.25409953518812395]",True,True,dawsTwoStep,189,973780,0.0-189.0
3,"[1,0]","[0,1]","[1,0]","[true,true,true,false]",0,0,True,"[0.75,0.7496962245779686,0.5434967639118671,0.25635672601985665]",True,False,dawsTwoStep,190,976909,0.0-190.0
3,"[1,0]","[3,2]","[2,3]","[true,true,false,false]",0,2,False,"[0.7466717207409549,0.7181988827588796,0.5434226444540872,0.25]",False,True,dawsTwoStep,191,980510,0.0-191.0
3,"[0,1]","[0,1]","[3,2]","[true,false,true,false]",1,2,True,"[0.75,0.7342283097887774,0.4969060034386944,0.26739348426337295]",True,True,dawsTwoStep,192,983702,0.0-192.0
3,"[0,1]","[1,0]","[0,1]","[true,true,true,false]",1,0,True,"[0.7123680594160746,0.6995342641093102,0.5201651516226449,0.25]",True,False,dawsTwoStep,193,986979,0.0-193.0
3,"[0,1]","[0,1]","[3,2]","[false,true,false,false]",1,2,False,"[0.75,0.6929737822735835,0.5628863989075445,0.25]",True,True,dawsTwoStep,194,990552,0.0-194.0
3,"[0,1]","[1,0]","[3,2]","[true,true,true,false]",1,3,False,"[0.75,0.7211893882618792,0.5390407854469232,0.26659450900763326]",True,True,dawsTwoStep,195,993589,0.0-195.0
3,"[0,1]","[1,0]","[2,3]","[false,true,false,true]",1,2,False,"[0.75,0.7335243021827451,0.5477959135224396,0.2551532916248517]",True,True,dawsTwoStep,196,997021,0.0-196.0
3,"[0,1]","[0,1]","[3,2]","[false,true,true,false]",1,3,False,"[0.75,0.6990174192299571,0.5417363919144528,0.2635068042652158]",True,True,dawsTwoStep,197,1000811,0.0-197.0
3,"[1,0]","[0,1]","[2,3]","[true,false,false,false]",0,0,True,"[0.75,0.6841691480432676,0.5619004109065302,0.25]",True,True,dawsTwoStep,198,1003996,0.0-198.0
3,"[1,0]","[3,2]","[0,1]","[true,true,true,false]",0,2,True,"[0.7364328552694677,0.6936440737128562,0.6073427449651982,0.25]",False,False,dawsTwoStep,199,1007493,0.0-199.0
4,"[1,0]","[1,0]","[2,3]","[false,true,true,false]",1,3,False,"[0.39159827022018145,0.3892938480177287,0.3324852647869816,0.3137470222492081]",True,True,dawsTwoStep,0,12615,0.0-0.0
4,"[0,1]","[3,2]","[2,3]","[false,true,false,false]",0,2,False,"[0.3880353907958582,0.40418750776770695,0.35297086788610177,0.31596676248263306]",False,True,dawsTwoStep,1,17959,0.0-1.0
4,"[1,0]","[3,2]","[0,1]","[false,true,false,false]",1,0,False,"[0.34247763017090055,0.41125329332999855,0.35913179216093505,0.31393564483358527]",False,False,dawsTwoStep,2,21298,0.0-2.0
4,"[0,1]","[2,3]","[2,3]","[true,false,false,false]",0,2,False,"[0.3327295809397585,0.4556259432037121,0.32790707881588427,0.3665633731170854]",False,True,dawsTwoStep,3,33581,0.0-3.0
4,"[1,0]","[2,3]","[2,3]","[false,false,false,true]",0,3,True,"[0.3611988518216793,0.47310245065193646,0.3639674864989147,0.3642418855556951]",False,True,dawsTwoStep,4,36836,0.0-4.0
4,"[0,1]","[3,2]","[3,2]","[false,false,false,true]",1,2,False,"[0.2886085900144122,0.49603814804939106,0.3741248338543407,0.3465385612141689]",False,False,dawsTwoStep,5,39411,0.0-5.0
4,"[1,0]","[1,0]","[2,3]","[false,false,true,false]",0,0,False,"[0.3078344926466495,0.5027898469648584,0.3916192738882229,0.3980283314792161]",True,True,dawsTwoStep,6,42047,0.0-6.0
4,"[1,0]","[1,0]","[0,1]","[true,true,true,false]",0,1,True,"[0.3186633243551484,0.5051899997467372,0.41180636132779375,0.3682389986896211]",True,False,dawsTwoStep,7,45852,0.0-7.0
4,"[1,0]","[0,1]","[3,2]","[false,true,false,true]",0,1,True,"[0.2957215973646979,0.5628239170883749,0.390607433062076,0.36822335305534004]",True,False,dawsTwoStep,8,48426,0.0-8.0
4,"[0,1]","[3,2]","[3,2]","[true,false,false,true]",1,3,True,"[0.31566503478284397,0.5738608255628107,0.4163580398657449,0.34853389045641114]",False,False,dawsTwoStep,9,50535,0.0-9.0
4,"[1,0]","[1,0]","[0,1]","[false,false,false,false]",0,0,False,"[0.2877843892211424,0.5742213672986873,0.4515867063539018,0.3796065653776633]",True,False,dawsTwoStep,10,52388,0.0-10.0
4,"[1,0]","[1,0]","[2,3]","[false,true,false,true]",0,1,True,"[0.2937828909333245,0.5729623312232994,0.43304117560782807,0.38932333065954006]",True,True,dawsTwoStep,11,55674,0.0-11.0
4,"[0,1]","[0,1]","[3,2]","[true,false,true,true]",1,2,True,"[0.3078052496888956,0.587128071943453,0.43105525331037126,0.3730394151901095]",True,False,dawsTwoStep,12,59047,0.0-12.0
4,"[0,1]","[0,1]","[1,0]","[false,false,false,false]",1,0,False,"[0.3181894349960742,0.6205069026310841,0.43151418558552157,0.3819709289695204]",True,False,dawsTwoStep,13,64583,0.0-13.0
4,"[1,0]","[3,2]","[3,2]","[false,true,true,true]",0,2,True,"[0.3329444561205014,0.5890482604714069,0.4414365060659535,0.323004513555497]",False,False,dawsTwoStep,14,66574,0.0-14.0
4,"[0,1]","[1,0]","[0,1]","[true,true,true,false]",1,0,True,"[0.34012719206967046,0.5467574674190172,0.43585023250767546,0.3485557799143216]",True,False,dawsTwoStep,15,68639,0.0-15.0
4,"[1,0]","[3,2]","[3,2]","[true,false,false,true]",0,2,False,"[0.34406747513340913,0.5139076376447076,0.471375259680249,0.34980888529160364]",False,False,dawsTwoStep,16,71274,0.0-16.0
4,"[0,1]","[2,3]","[3,2]","[false,true,true,true]",1,3,True,"[0.2920861427398848,0.49535477318537824,0.4387049050283191,0.33895746131284227]",False,False,dawsTwoStep,17,73070,0.0-17.0
4,"[0,1]","[1,0]","[1,0]","[true,true,false,false]",1,0,True,"[0.3219232245958518,0.5205590421633352,0.4367405133033497,0.3207342140500086]",True,False,dawsTwoStep,18,75590,0.0-18.0
4,"[0,1]","[2,3]","[2,3]","[true,false,true,true]",0,3,True,"[0.34067884346464794,0.5274712459325174,0.4079524628939456,0.34769690647486234]",False,True,dawsTwoStep,19,79456,0.0-19.0
4,"[0,1]","[3,2]","[3,2]","[false,true,false,false]",1,2,False,"[0.36729116403526263,0.519991245351299,0.38753150019729377,0.34626978146425497]",False,False,dawsTwoStep,20,81700,0.0-20.0
4,"[1,0]","[1,0]","[1,0]","[false,false,false,false]",0,1,False,"[0.34692176999384916,0.48594077732642915,0.3913522504017465,0.35193651872402687]",True,False,dawsTwoStep,21,84259,0.0-21.0
4,"[1,0]","[1,0]","[2,3]","[false,false,false,false]",0,0,False,"[0.32124655369833266,0.4520923423371789,0.3923493990030383,0.3313433432801232]",True,True,dawsTwoStep,22,89755,0.0-22.0
4,"[0,1]","[0,1]","[1,0]","[true,true,true,false]",1,0,True,"[0.280064584493048,0.4180237572809903,0.39516232732940715,0.3128872037110064]",True,False,dawsTwoStep,23,91967,0.0-23.0
4,"[1,0]","[1,0]","[2,3]","[false,false,false,true]",0,1,False,"[0.29565550771395316,0.4260957107854195,0.41918151364321693,0.32136197730255145]",True,True,dawsTwoStep,24,94548,0.0-24.0
4,"[1,0]","[1,0]","[2,3]","[false,true,false,true]",0,0,False,"[0.30015852402508997,0.45501702460043203,0.4752358151684301,0.3157727207756696]",True,True,dawsTwoStep,25,97913,0.0-25.0
4,"[1,0]","[1,0]","[1,0]","[false,false,true,false]",1,1,False,"[0.29359235600406786,0.4616527984115245,0.465885267854893,0.29049405764105046]",True,False,dawsTwoStep,26,101954,0.0-26.0
4,"[1,0]","[3,2]","[2,3]","[false,true,true,false]",1,3,False,"[0.299226062425339,0.4659445995702917,0.43615601825110667,0.3368775046325332]",False,True,dawsTwoStep,27,104207,0.0-27.0
4,"[1,0]","[2,3]","[0,1]","[true,false,false,false]",1,1,False,"[0.27616061276633486,0.47623296558759703,0.4035440146650911,0.3105176343808714]",False,False,dawsTwoStep,28,106219,0.0-28.0
4,"[0,1]","[1,0]","[2,3]","[false,false,true,false]",0,1,False,"[0.25110748895855695,0.456807811018879,0.41698742821559426,0.28137375929997077]",True,True,dawsTwoStep,29,109702,0.0-29.0
4,"[0,1]","[1,0]","[3,2]","[true,false,false,true]",0,0,True,"[0.25313734519191244,0.4699469407800959,0.40921376337864973,0.27771036270237703]",True,False,dawsTwoStep,30,111959,0.0-30.0
4,"[0,1]","[1,0]","[0,1]","[false,false,false,true]",0,1,False,"[0.2585125119644188,0.4569436364242813,0.44381820735393496,0.3350800390650467]",True,False,dawsTwoStep,31,114269,0.0-31.0
4,"[0,1]","[1,0]","[2,3]","[false,true,false,false]",0,1,True,"[0.29937775269599637,0.4809940797780088,0.41417609457487803,0.38719214894080295]",True,True,dawsTwoStep,32,116764,0.0-32.0
4,"[1,0]","[0,1]","[3,2]","[true,true,true,false]",0,1,True,"[0.32132299355613214,0.4616265677508693,0.42964743782143067,0.35243398811292903]",True,False,dawsTwoStep,33,123353,0.0-33.0
4,"[1,0]","[3,2]","[3,2]","[false,false,false,false]",0,3,False,"[0.31348820670762184,0.45562037116677234,0.4370533285021787,0.330557903141645]",False,False,dawsTwoStep,34,125674,0.0-34.0
4,"[1,0]","[0,1]","[0,1]","[false,true,false,false]",0,0,False,"[0.3431218493571714,0.47675297387516946,0.45414706676778543,0.3290368314706906]",True,False,dawsTwoStep,35,128382,0.0-35.0
4,"[0,1]","[0,1]","[0,1]","[false,false,false,false]",0,1,False,"[0.33569448133176166,0.4828487141435135,0.43333894909726495,0.3243877424464814]",True,False,dawsTwoStep,36,133603,0.0-36.0
4,"[0,1]","[1,0]","[2,3]","[true,false,false,false]",0,1,False,"[0.33450957658802993,0.4896883988516532,0.4480637773314269,0.3336909381779146]",True,True,dawsTwoStep,37,135721,0.0-37.0
4,"[0,1]","[2,3]","[1,0]","[false,false,false,true]",0,2,False,"[0.3313928547639704,0.49192347575295736,0.4575466968356284,0.3409736161541796]",False,False,dawsTwoStep,38,137945,0.0-38.0
4,"[0,1]","[2,3]","[2,3]","[true,false,false,false]",1,2,False,"[0.3339584648358518,0.4936812291003753,0.46695906515135505,0.3367359660340682]",False,True,dawsTwoStep,39,141067,0.0-39.0
4,"[1,0]","[0,1]","[0,1]","[true,false,false,false]",0,0,True,"[0.34477109033053926,0.4838613364482306,0.4672732896721905,0.36552542856956666]",True,False,dawsTwoStep,40,142952,0.0-40.0
4,"[1,0]","[1,0]","[3,2]","[true,true,false,false]",0,0,True,"[0.3445310982532178,0.4956239126855262,0.4872762791255831,0.3645262610520996]",True,False,dawsTwoStep,41,147283,0.0-41.0
4,"[1,0]","[2,3]","[2,3]","[false,false,true,false]",0,2,True,"[0.3603091129201892,0.503299678287389,0.4758974165529781,0.370612080508186]",False,True,dawsTwoStep,42,150968,0.0-42.0
4,"[1,0]","[0,1]","[3,2]","[false,true,true,true]",1,2,True,"[0.363353492206249,0.5363731173108071,0.48809101496522517,0.37103916611040705]",True,False,dawsTwoStep,43,155784,0.0-43.0
4,"[0,1]","[1,0]","[0,1]","[true,true,false,false]",0,0,True,"[0.3556105438491087,0.5956026813560019,0.47211826392928274,0.3714925882793367]",True,False,dawsTwoStep,44,162185,0.0-44.0
4,"[0,1]","[1,0]","[2,3]","[true,true,false,true]",0,0,True,"[0.3269185406614299,0.5814923641645111,0.4473304387096702,0.38607159484511383]",True,True,dawsTwoStep,45,165408,0.0-45.0
4,"[1,0]","[1,0]","[1,0]","[false,true,false,true]",0,0,False,"[0.3476443100772531,0.5719054377994303,0.4677540920921669,0.36804478230535786]",True,False,dawsTwoStep,46,171548,0.0-46.0
4,"[1,0]","[0,1]","[3,2]","[false,true,false,false]",1,2,False,"[0.2970881289092639,0.5653298292258908,0.48962447263601233,0.3590888877829676]",True,False,dawsTwoStep,47,174603,0.0-47.0
4,"[0,1]","[0,1]","[0,1]","[false,true,true,true]",1,0,False,"[0.2812684265706943,0.5419252318189987,0.511740687165825,0.36516216274433266]",True,False,dawsTwoStep,48,178403,0.0-48.0
4,"[0,1]","[0,1]","[3,2]","[false,false,false,false]",0,0,False,"[0.25825520535056357,0.5501463477662838,0.4840469460785874,0.3746451396150824]",True,False,dawsTwoStep,49,181213,0.0-49.0
4,"[1,0]","[1,0]","[1,0]","[false,false,true,false]",1,0,False,"[0.25374835080469166,0.5668722608057924,0.4637139386778998,0.41200640062115307]",True,False,dawsTwoStep,50,185540,0.0-50.0
4,"[1,0]","[1,0]","[2,3]","[false,false,false,false]",1,2,False,"[0.27168657298045457,0.5467122598421174,0.4612088949953825,0.3670621887833603]",True,True,dawsTwoStep,51,189660,0.0-51.0
4,"[0,1]","[1,0]","[1,0]","[true,false,true,true]",0,0,True,"[0.3189255577015281,0.5417842261491912,0.4229979129806866,0.3617403573275131]",True,False,dawsTwoStep,52,192960,0.0-52.0
4,"[1,0]","[0,1]","[3,2]","[false,true,false,false]",0,0,False,"[0.29778998942358254,0.5669736501683235,0.4294472491226379,0.38410021048957127]",True,False,dawsTwoStep,53,196114,0.0-53.0
4,"[0,1]","[0,1]","[2,3]","[true,true,false,true]",0,0,True,"[0.25,0.5902256689406393,0.39717708478756863,0.39204321692867605]",True,True,dawsTwoStep,54,198895,0.0-54.0
4,"[1,0]","[0,1]","[3,2]","[true,true,false,true]",1,2,False,"[0.25,0.6027723147090037,0.3808721885427691,0.4179347544340748]",True,False,dawsTwoStep,55,202798,0.0-55.0
4,"[0,1]","[3,2]","[0,1]","[false,true,false,false]",0,2,False,"[0.25,0.6227636990135522,0.4183417945564012,0.40722749797677604]",False,False,dawsTwoStep,56,205477,0.0-56.0
4,"[0,1]","[0,1]","[3,2]","[false,true,false,true]",0,0,False,"[0.3115613115656492,0.6208616246760813,0.42178717209966166,0.3995032757127025]",True,False,dawsTwoStep,57,208190,0.0-57.0
4,"[0,1]","[3,2]","[3,2]","[true,false,true,false]",0,2,True,"[0.30263050600777464,0.6262537664371842,0.42566659617439434,0.3608437205489239]",False,False,dawsTwoStep,58,211268,0.0-58.0
4,"[0,1]","[2,3]","[2,3]","[true,false,true,true]",0,2,True,"[0.31293300392954027,0.6318967476137425,0.465359202658142,0.38492043629345357]",False,True,dawsTwoStep,59,214162,0.0-59.0
4,"[0,1]","[0,1]","[3,2]","[false,false,false,false]",0,0,False,"[0.30648668122426254,0.6839144863183173,0.42000553274992414,0.39014903510968935]",True,False,dawsTwoStep,60,216699,0.0-60.0
4,"[0,1]","[0,1]","[0,1]","[true,true,false,false]",0,0,True,"[0.25,0.698606314282225,0.41425955275560605,0.39216049468205494]",True,False,dawsTwoStep,61,219595,0.0-61.0
4,"[0,1]","[2,3]","[3,2]","[false,true,true,true]",0,2,True,"[0.25,0.6762274751291982,0.39391730733401187,0.456260065787634]",False,False,dawsTwoStep,62,225941,0.0-62.0
4,"[0,1]","[1,0]","[3,2]","[true,true,false,false]",1,2,False,"[0.294532976879483,0.6814115763583543,0.358652565693377,0.437049791744466]",True,False,dawsTwoStep,63,229586,0.0-63.0
4,"[0,1]","[2,3]","[1,0]","[true,false,false,false]",1,0,True,"[0.2772287097617189,0.7133559811949514,0.3776733118230595,0.4239007634483255]",False,False,dawsTwoStep,64,232232,0.0-64.0
4,"[0,1]","[0,1]","[0,1]","[false,false,false,false]",1,0,False,"[0.25,0.6468683427559427,0.4115330477295448,0.44991046223802733]",True,False,dawsTwoStep,65,234905,0.0-65.0
4,"[1,0]","[0,1]","[2,3]","[true,true,false,true]",0,0,True,"[0.2741922130928508,0.5798272537557833,0.3992947504003661,0.4110781955092298]",True,True,dawsTwoStep,66,237860,0.0-66.0
4,"[0,1]","[0,1]","[2,3]","[false,false,true,false]",0,0,False,"[0.28553541125438875,0.6179196170001958,0.37553776314970283,0.38689514215243065]",True,True,dawsTwoStep,67,242990,0.0-67.0
4,"[1,0]","[3,2]","[0,1]","[false,true,false,false]",1,0,False,"[0.2668652661495064,0.6400300567531223,0.41153581620785556,0.39660492086993043]",False,False,dawsTwoStep,68,246241,0.0-68.0
